"","estimates","estimate_lower","estimate_upper","pi_estimates","pi_lower","pi_upper","p_value","DIC_array","DIC_true_array"
"2.5%",1.41687341656593,0.26575153134686,1.74084655547095,0.226470729617093,0.222077141524193,0.227990516555881,0.192433507652727,153.928992576014,52.3780160934225
"2.5%",2.00097598384372,0.17628252316522,1.33219918141373,0.471482927140524,0.469573880621186,0.473747330332134,0.0854261847686446,131.169926886598,47.2689216708766
"2.5%",1.23135032059358,0.395019142262872,1.70954289597594,0.289776441480962,0.287101559570844,0.291059243745383,0.191073749294996,287.426270172768,92.4173510395586
"2.5%",2.04718092340362,0.131347936342939,1.44658566004794,0.559769138136813,0.558079703645293,0.562977250231282,0.192191238351329,78.3572626699492,32.8396863805664
"2.5%",1.53717913565337,0.290344196889031,1.43846225418204,0.495524301867354,0.493760803728808,0.497100980251801,0.0559769681097966,216.456709866238,58.9192356705678
"2.5%",0.707957858809807,0.457672605651443,4.50803445657101,0.689337260033628,0.686698371692596,0.69058583942504,0.0463172054791372,96.9359174690062,41.7546860664192
"2.5%",1.26846620907464,0.323137165016973,1.80555542196098,0.487235192084754,0.484971801497464,0.48915622245469,0.249421332182266,170.76196791372,52.0208319709821
"2.5%",1.40058168466335,0.331104949818845,1.53888175862283,0.274758096613136,0.271422449664484,0.27609679779082,0.0838942711751449,221.56066810729,64.1385615742993
"2.5%",1.09785320749939,0.347739393213554,2.16854070027593,0.364413690741672,0.362288156844218,0.365922694122072,0.634992866005594,162.413167793996,51.6114455247932
"2.5%",1.19882352812563,0.346908190814576,1.9786534038169,0.595549665514479,0.593689779728234,0.596997815063071,0.371205039429488,166.556536715733,49.4043706915593
"2.5%",1.61599644076902,0.296388574613653,1.29954119548939,0.393545005588386,0.391725825302792,0.39499682141404,0.0274874802661993,248.141112209499,63.9961542246944
"2.5%",1.52806999527995,0.132306064331052,2.97962670484765,0.787716036666827,0.786454869838724,0.791307699569834,0.492336336569306,38.6197710610202,22.9716790393076
"2.5%",2.05472173021275,0.154791692162144,1.26156956990779,0.586710624602079,0.58531563587315,0.588535958189295,0.140538017963241,127.757232181769,49.077166711574
"2.5%",1.04683014931348,0.462742308740902,1.90738945027736,0.284806458405314,0.28339674983821,0.286494624164454,0.751664703634794,248.569306443267,68.4970944777132
"2.5%",1.8330413440603,0.229711416834294,1.22810899276703,0.493722370861465,0.491929969215097,0.495333308226818,0.0382377852656568,200.96528810436,62.2052941228033
"2.5%",1.13424420688049,0.4196505385487,1.79395756308812,0.289117103711911,0.28776003795284,0.29108727799014,0.405063990657497,268.469840476613,76.572785831524
"2.5%",1.4373895154765,0.277884388899814,1.65985773298172,0.118049151542726,0.116964406526114,0.123131543698249,0.146842614754875,170.726221824276,51.2482847535955
"2.5%",1.43472347621211,0.267397627633955,1.73807940170778,0.485720135433174,0.484141508505596,0.487621412215316,0.160445206377222,160.868248395702,48.8443879874506
"2.5%",2.5492494442972,0.139523352192207,1.00530729995339,0.698954952868226,0.697572309150191,0.70046471652058,0.0600424058615063,165.552217591351,61.6835884982527
"2.5%",1.51262177996652,0.266465604518817,1.7200396308442,0.591644629475267,0.58971308682583,0.593119332354675,0.143440042230201,142.943103268585,43.6709953523697
"2.5%",2.76854997227616,0.147210710220394,0.812924484369985,0.49522000402139,0.493348664192225,0.496750014466842,0.0267914739910118,226.241101181697,86.5914842550124
"2.5%",0.939135659345289,0.45843135528397,2.51227427632273,0.378697061937151,0.376708671512026,0.380703205359786,0.667425611367225,191.887811678957,57.2010420505928
"2.5%",1.6442440512937,0.262931706345942,1.36782355652357,0.387334158738393,0.384893678124674,0.388658645971194,0.047282919195534,218.636182470481,61.877278550263
"2.5%",1.65621902630006,0.213400906843554,1.57507551667836,0.462944242446835,0.460462056973496,0.466519558445823,0.155324179272992,117.173173078682,43.2128122973835
"2.5%",1.25291119674354,0.310894415785224,1.93428540772394,0.478734613048789,0.475313255992413,0.480847034610281,0.323320592644815,149.177763365611,52.1845240157733
"2.5%",0.836649145189098,0.515781454310494,2.70763201252151,0.597945541735361,0.596205937256419,0.599517855914289,0.179228037985508,203.693120796044,65.9928362960371
"2.5%",2.72962520930366,0.104774380934816,1.09905982578197,0.693365469069266,0.691795790972087,0.694911891310332,0.166841097705352,105.425527428491,40.0260137859922
"2.5%",1.53955357335563,0.299343674585026,1.46896720563249,0.388131599985101,0.385947622759561,0.389534924079318,0.0516910959694901,224.716187474917,68.6483530331676
"2.5%",1.68466425773072,0.231315851598658,1.43188106450421,0.376569683115085,0.374621559187879,0.378118483397827,0.0750059454808105,183.74677122486,56.8840476073516
"2.5%",1.09750154041392,0.405747683686753,2.21253553990093,0.596479420796926,0.594491969674412,0.597893413938295,0.591505148053663,177.577320854392,52.0688693281257
"2.5%",1.22808191414435,0.208316067035299,2.61280880890059,0.794876370600342,0.793626061400322,0.796289597351261,0.57064560856545,63.5837889120402,25.8902586335136
"2.5%",0.801802933976395,0.513778739763411,3.05592449846738,0.491094320974429,0.489277437026223,0.492795073807646,0.0909128440408393,187.951499794816,59.0144692476374
"2.5%",0.865454853822779,0.472371778958515,3.0145606978706,0.369155603728447,0.367112748991066,0.370620997412684,0.316033397830201,167.682643643119,55.3388539354823
"2.5%",1.49410965766677,0.223451946592757,1.83852583767557,0.695902683134473,0.694171178462269,0.697285859147065,0.232368105702553,120.452654850978,41.6839177531432
"2.5%",1.16563823539518,0.336367304199437,1.95229196171997,0.380097859161688,0.377232789128999,0.381555676601898,0.431336733151026,198.997217811706,71.8598182103452
"2.5%",1.33956857520843,0.235890215563112,2.00688136761244,0.582126736560905,0.580771301242577,0.584688654659097,0.341286189211635,111.015748327557,39.3342561126361
"2.5%",2.15524217434114,0.139078320073228,1.43752006015706,0.693202148231849,0.691285187591624,0.694590253831511,0.176268226745501,106.278629226093,40.8791155835937
"2.5%",0.832612365669573,0.423662092037962,3.82841418630804,0.799655339264739,0.798339611589728,0.800942482642053,0.308909094942071,120.062889151869,38.443065839891
"2.5%",0.853865071789687,0.444735161784215,2.90836631545138,0.59112100483583,0.589476612374614,0.592630542886341,0.337200460620527,145.226127597487,45.1018508906502
"2.5%",1.54219250179892,0.262654146441626,1.61598171365977,0.37161968559833,0.369388539207544,0.373160401661537,0.105035817951026,173.299017343713,49.745542582474
"2.5%",1.60151799633843,0.25767040052862,1.64803582740021,0.362811137973992,0.360486327177005,0.364455270076462,0.100291326293877,158.170460629787,51.9264754933373
"2.5%",1.08818257416955,0.315194060736153,2.70348645421938,0.692575909768707,0.691268582622637,0.694403416862318,0.734215839522548,98.6593501564545,32.5230353860127
"2.5%",1.02144337805782,0.480536800322581,1.99937889908117,0.287892680136616,0.285236915380367,0.289114806027528,0.86967469427272,273.175419018598,80.3839040889901
"2.5%",1.35729737155198,0.389780254813704,1.35964724897869,0.297370816107256,0.295361696688244,0.298753962893925,0.042770739874884,368.683164694177,100.161471322858
"2.5%",3.01276686003683,0.139852867967071,0.750890567734975,0.391326456569862,0.389394517955161,0.392687348136505,0.0307515813593033,252.072497938292,92.1618291153832
"2.5%",0.848265754627263,0.470862816805026,2.93511745029285,0.479837935948383,0.477881817685933,0.482055638325206,0.28226557357903,152.774327698206,51.2662911937801
"2.5%",1.57618717987127,0.260455956330197,1.42914807656881,0.49168841202228,0.490123985750785,0.493569446995066,0.0824475096282886,188.345763291878,60.1015932141476
"2.5%",1.20279418984563,0.410593674037887,1.54534983014147,0.0840965464001573,0.0831038932517593,0.085360897235847,0.232104582463139,338.487395182438,98.5347198555213
"2.5%",1.86547229300685,0.198838818021583,1.3777669906882,0.358933552867037,0.356835885456877,0.360583415230362,0.0733816546456123,152.726542404219,51.1755659216275
"2.5%",1.57606774595804,0.276664470035867,1.40454928002123,0.266670451978615,0.265318901648519,0.270620667748518,0.0585596358507963,199.932650889075,58.8914750037751
"2.5%",2.42511088104151,0.0875160168533828,1.73112600959305,0.899856253502363,0.898836238586836,0.900862514061492,0.334776247615931,63.3083885074435,22.3218533157752
"2.5%",1.46358100590582,0.212114873291551,2.09344012038034,0.692062747173312,0.690475876598575,0.693376471556645,0.287705241520758,97.5522583529138,35.1644519027697
"2.5%",1.81527108325574,0.235872927931403,1.23963144666288,0.493983734926903,0.492423715652178,0.495817281767674,0.0341163584917183,204.112343882,60.3526940686914
"2.5%",1.10945621486505,0.408267469518535,1.97926430116754,0.495857360005752,0.494276701649942,0.497519725429526,0.512209002571424,229.408933013757,76.5812802867683
"2.5%",1.69438866377014,0.255357636701513,1.40077193281323,0.383480363823208,0.38141688092329,0.384841534136196,0.0447986269334533,205.159877781283,64.9012346733994
"2.5%",1.88537370223751,0.197177776203895,1.39324351157151,0.480653779046722,0.479017990205736,0.483184154277279,0.0730076631265746,146.153255833871,45.4544481419014
"2.5%",0.686238363991492,0.555577876303046,3.84885895197791,0.699060852358055,0.697608236745574,0.700350544471469,0.00349079236547922,178.603207136993,74.7345780438945
"2.5%",0.658545173339349,0.723240537168732,3.27692390165663,0.394965111674058,0.393250582585397,0.39655040055653,2.19308095794624e-06,401.510126799132,233.148127205127
"2.5%",1.30793878471371,0.210012269814303,2.73132638403003,0.682927845622384,0.680673605341498,0.684522692189764,0.467005777353981,77.8528076128778,33.7619310992499
"2.5%",1.32615011693226,0.32890237046277,1.60683009036832,0.386253839832151,0.38392125646616,0.387629105752788,0.169974872873823,209.194447765096,56.7852791853481
"2.5%",1.7814758303888,0.240079769728656,1.25822424058895,0.279216707025805,0.275999543974517,0.280544189707523,0.0282124551538514,236.459423108706,74.8921428719517
"2.5%",1.11767906323616,0.347673826641964,2.31375775051413,0.593292289624539,0.591450479070758,0.594867294285151,0.575116055746604,150.129801092698,47.3566864710577
"2.5%",1.15058786911975,0.249724779525945,3.07925179733795,0.687040428743388,0.685335394364613,0.688508097228297,0.643268121219171,86.1659914503873,34.2510689259031
"2.5%",1.71185153048727,0.217867394396321,1.64890345160157,0.351010704444258,0.344243783595896,0.352612838046033,0.101000083863997,143.2875726592,48.9861112023317
"2.5%",1.34477128702072,0.278673504981881,1.84158969896799,0.481841681955648,0.478171824874534,0.483717793620338,0.209968145025935,153.704090259494,51.46321512909
"2.5%",1.09660645298153,0.293949727834809,2.61198862092764,0.694843515988723,0.692913320093185,0.696070313521419,0.701303431570242,115.494616627877,38.267946968476
"2.5%",1.32595560814076,0.365282647775194,1.50363894041785,0.288098946558558,0.286688836447658,0.289888007268671,0.128230802462268,261.46869620416,68.5165602963399
"2.5%",1.65472929096907,0.263743790901963,1.33772099782551,0.497364207351562,0.495915106036623,0.499101940751215,0.0434102986125597,241.025336984215,70.9731214611975
"2.5%",2.60742973657571,0.138004382395393,0.876952198627704,0.699597423842647,0.698183788104759,0.701189699851254,0.0634217263694987,194.427564833599,66.0550846255277
"2.5%",2.83754302674979,0.146582314304399,0.781404568884619,0.699973586172269,0.698476204616941,0.701827339408695,0.0213736455074236,261.979467134049,94.7163753471519
"2.5%",1.08193963814332,0.405242267410784,2.06059109172461,0.387989077287553,0.385841841080142,0.38936170189573,0.615364387215268,219.855623508082,62.5187484471537
"2.5%",1.12097529252776,0.353933931876434,2.20439105700026,0.592806669502711,0.591257984852148,0.594709341133811,0.563528930595911,147.805001649835,46.5015267821153
"2.5%",2.1933980961931,0.147914552017578,1.25088373054576,0.697146059438425,0.69536436734142,0.69855556861502,0.125891537977566,133.797810760408,51.3941253256663
"2.5%",1.45336738204533,0.258526700571119,1.68136138575986,0.485876497758413,0.484295330225736,0.488197712635461,0.153729390631772,160.774422407235,47.2809222450623
"2.5%",1.00361870094642,0.278222337434883,3.59526723764216,0.793390508190607,0.791639677024331,0.794663502039343,0.989902063015133,57.1167030577377,25.8205190143125
"2.5%",0.931872872538345,0.431031750023299,2.56075002513669,0.481174444101225,0.477367404340673,0.482732825846183,0.651999469219843,154.517169772322,50.8495948661636
"2.5%",1.60717713936688,0.2208833684879,1.67222646834942,0.472538866403029,0.470714378089319,0.474844179598227,0.12218524705092,131.008607751925,42.2523237395361
"2.5%",0.763811462781781,0.506141701685035,3.19264547406658,0.90000356829149,0.898967034245709,0.901001472766849,0.0534997468285461,107.923510732981,19.0335477439047
"2.5%",1.54080448222338,0.299428414749621,1.37250350397067,0.284896581895678,0.283453486709609,0.286863130961725,0.0479160879470033,249.608834724471,72.9652017798286
"2.5%",0.723619686719517,0.524634294734132,3.56664192594077,0.589389532083032,0.587100534928111,0.590751007821573,0.0167037233366125,139.896667200071,52.19711361501
"2.5%",1.36498340468137,0.341226264280159,1.68766101435418,0.386046943704012,0.383846095096888,0.387463818484064,0.127582230678876,209.58467929282,59.7519209433627
"2.5%",1.15388669534661,0.218335083717105,3.21557073462024,0.663118906038958,0.658170057694056,0.664601895872014,0.68989183640714,50.3753891859899,26.903251153421
"2.5%",1.70027635820687,0.253994092663117,1.31263779903342,0.598328122449784,0.596793543637167,0.599772783876063,0.055049236547055,198.021064539872,52.9540451154522
"2.5%",1.48781727617438,0.23149878449645,2.04388472478255,0.577771528002144,0.57611973588864,0.579986500302845,0.207165888811327,103.857511321314,37.1466655657393
"2.5%",2.00388361036533,0.20974575494335,1.1387833769161,0.597332830031245,0.595417663063882,0.598779693636975,0.0345938512482358,185.957271223618,55.7333437954486
"2.5%",2.02885148069813,0.194561780879126,1.20437693821903,0.489241084275492,0.487797155342866,0.491588511833485,0.0413543148708913,177.369279440574,55.9793055830325
"2.5%",1.55222652656895,0.28626377107112,1.35527070624882,0.280569927491423,0.279029349500255,0.282639295026569,0.0525251293371762,236.590994237246,71.3653144235197
"2.5%",0.879491505666269,0.506184902586376,2.57663098461355,0.388632623289883,0.386709793328541,0.390037586524209,0.311829179560019,235.139295530001,88.3295003778103
"2.5%",2.0772105172347,0.149066454093304,1.41783983046665,0.693646020093668,0.691757941088349,0.695015706299204,0.16015188389654,104.528222668377,37.7020092501225
"2.5%",1.57678281885999,0.209628722355039,1.96584828578896,0.567208600920464,0.565273972139335,0.569032587070453,0.214179431072921,89.4212088334303,37.5062863089462
"2.5%",1.35176684122091,0.339697280735533,1.69473967406366,0.388883654032792,0.386634851058484,0.390214662465697,0.117826702854745,225.772899557104,60.803736334476
"2.5%",1.03981853699302,0.315754714193308,2.66263223457662,0.581445527344961,0.579802780138402,0.583471548721712,0.865943342638406,115.081880691066,43.4003884761444
"2.5%",1.1310005670771,0.258715592031159,3.11042635303537,0.679098115063185,0.677353522744518,0.681024685710928,0.70539020300518,70.4838718278247,32.7903415492982
"2.5%",0.815941422066294,0.518523867478398,2.85597585011813,0.597574593657838,0.595616801991024,0.599044501011082,0.11619018352387,192.513309131868,58.4909129469331
"2.5%",1.45816270353071,0.293110241110612,1.68818277360005,0.593966528472682,0.591870482260064,0.595368645122546,0.130621567183766,153.315229259361,44.1877083807855
"2.5%",3.98196562154238,0.0948641307089753,0.629062764640117,0.59800191086805,0.596116581593126,0.599416408493879,0.0519396869608293,214.675342114594,86.1662273519731
"2.5%",1.02084539073267,0.247765377377077,3.47250960503887,0.793613467581024,0.792183738402488,0.795092411411002,0.945683153964819,54.0684356666558,22.7722516232306
"2.5%",1.11753849545607,0.239382720031121,3.27809150497991,0.679256090496509,0.676855559663955,0.680978159985272,0.714949694543374,70.6723048424879,32.9787745639614
"2.5%",1.63575074542751,0.169890392043169,2.14890835500568,0.679082642241417,0.677196383672017,0.681041376379812,0.288452198025549,66.2650230239863,28.5714927454598
"2.5%",1.33564804244254,0.215863796797364,2.74484576147601,0.683524571452001,0.681540395954579,0.685076870199813,0.424889333696953,75.5275646622554,30.0099883728726
"2.5%",1.05197559564678,0.424373736324298,2.2188519399219,0.143980914241622,0.142280574839409,0.145354350511832,0.746552834671063,203.038609833211,55.9700570612366
"2.5%",0.706565986492612,0.389177618775742,4.45325026031341,0.796134913270834,0.794844574048837,0.797513051411404,0.0828714215112001,71.1735445938166,29.3615366465654
"2.5%",1.46202176360984,0.2202703378265,2.13881594695762,0.691993370927009,0.690424656001988,0.693324615132501,0.292824189945987,97.0323028759089,33.1748566718438
"2.5%",1.71248476789274,0.244510936868201,1.26149700537714,0.599081629435197,0.597490940084229,0.600497399339328,0.0352921742675527,229.55780206896,69.894634860924
"2.5%",1.03278088489285,0.440576568931487,2.04126819053738,0.389491711395121,0.387866796915595,0.391121968333039,0.831206884442295,227.389620899649,66.5122393107066
"2.5%",2.73855799605293,0.131232355977821,0.912661797006793,0.699596214565954,0.698149764300744,0.701050794364755,0.05326726271716,194.723822125633,62.3857125055801
"2.5%",2.18340252133046,0.167075619148419,1.32044637463801,0.58171664503839,0.579869131117353,0.583301463145707,0.0954408575256283,112.64497182971,42.4331193687096
"2.5%",2.02071610476939,0.197343912041774,1.26232272743239,0.364212010703963,0.361527745171001,0.365723922025764,0.0518328266652446,159.04063516257,54.2233498018754
"2.5%",1.38515432668252,0.294658678302507,1.71024018221729,0.375330032554832,0.371658143294674,0.376728259055158,0.155953019903019,181.115149620546,56.9175078609686
"2.5%",0.952683809568248,0.343467913175428,3.44109407110643,0.689726585590153,0.687523876176436,0.691029378491017,0.836383298288231,94.7621250889775,35.0231565536371
"2.5%",1.76782909795242,0.23809502804949,1.20363675171993,0.598896425228226,0.597296183793196,0.600314729280494,0.0335725861131928,220.595630507644,70.163447245555
"2.5%",1.692273629556,0.236703341075692,1.38817963747365,0.488845147576555,0.48586333671184,0.490455917271263,0.0612442987621555,175.130423602083,54.0603790439264
"2.5%",1.63409676559686,0.120994095126338,2.61746153058879,0.899089816432907,0.898114802060911,0.900049464527423,0.560407268293999,33.0680181606089,18.8466259146512
"2.5%",0.851229322416553,0.45742301420874,2.64962634686018,0.596289910387627,0.594915658557408,0.598009758583957,0.300371159331061,184.617951564046,65.4843790248364
"2.5%",1.96594789060264,0.158122920512653,1.46625545736679,0.696302691628976,0.694842044292233,0.697607760528389,0.161845891927029,118.156701461921,37.1090957977094
"2.5%",1.34162242969709,0.283104278351563,1.91734395668614,0.363813678822728,0.36087335975948,0.365219560239637,0.220734340114886,161.722281718356,53.8168989788292
"2.5%",2.18444504122479,0.196194944244512,1.06808779841783,0.390357063773078,0.38772721034609,0.391661635577995,0.0199956719582193,240.299622211417,80.0645999415259
"2.5%",0.826527156102506,0.336444379117487,4.02790974021643,0.797520830101923,0.796369094489163,0.799317238589893,0.398582792845012,80.6410962082942,30.152873459565
"2.5%",1.33479920868654,0.298925489532597,1.86142036188977,0.483067244824401,0.481402526380423,0.48561962157936,0.212384621561103,153.724561496402,50.3769158896287
"2.5%",1.47076593186086,0.315773259396181,1.46933676137384,0.496426827803735,0.494752912574958,0.498006658610535,0.0619438774849028,225.332011160849,61.0255722170535
"2.5%",2.25842677303045,0.185093364597457,0.954886294130068,0.394232379451204,0.392598329838449,0.395886316278248,0.020501771379875,267.333982217084,89.8549946190719
"2.5%",1.74941478045748,0.178456626023995,1.58161474720163,0.581715151153881,0.5803575260247,0.584530324687994,0.187674355441312,112.707343656725,42.4954911957251
"2.5%",0.728461929907476,0.536919140727488,3.82859706698364,0.697917806307761,0.696314966703656,0.699331178987005,0.0213784692703618,139.127203206383,39.7397276274889
"2.5%",1.13122622091502,0.365167728135738,2.38322144843222,0.364277964148405,0.360743695022352,0.365780512794901,0.513090931423567,162.490918163506,50.8370271036812
"2.5%",1.2783988370569,0.280650470496707,2.05064623076753,0.587627087001153,0.58586338177623,0.589179876054714,0.301589272730523,126.851183979079,38.6694309518236
"2.5%",1.60704384061595,0.288079454559041,1.37536687246585,0.39299886817573,0.391097880865376,0.394416922197184,0.0355483175341538,251.144294343049,72.1364817473945
"2.5%",1.46971751587539,0.271970849371593,1.55566972610958,0.492488911745471,0.490762506764176,0.494189073741142,0.114948631420722,194.621330841744,64.1204140923557
"2.5%",0.835103759162676,0.573843776318556,2.67651207270827,0.598777743551191,0.596877853152862,0.600216026704662,0.138986171665219,215.142543750723,59.413674222794
"2.5%",1.53998993060098,0.191343661636435,2.22204625427384,0.686481118764955,0.68386189759517,0.687913980845196,0.286678587723318,84.5442903837965,32.6293678593123
"2.5%",1.19303596645994,0.444539893098999,1.60038493290136,0.194060920074532,0.192764329924683,0.195226348395209,0.186793449500507,377.456176411555,120.965167117631
"2.5%",0.730395574465813,0.643874487253928,2.93068848925361,0.49738956895873,0.49576145732032,0.499023949561002,0.00211104279409224,245.564493502868,73.3440075752294
"2.5%",2.69572993426936,0.154791759874443,0.859161490179957,0.494720775524653,0.492994966201811,0.496381403413044,0.0270464259247722,219.410380060632,76.6092530468278
"2.5%",1.56083580510407,0.261422419693537,1.60999727132321,0.486707824156232,0.484056989229938,0.488571896504709,0.0890750652890526,167.74223240887,52.7953364359036
